t,rms_db,low_db,mid_db,high_db
52.4655,13.35,-4.85,8.88,10.09
52.4771,8.02,-8.25,4.62,3.76
52.4887,11.03,-5.72,10.39,-1.44
52.5003,27.76,12.54,27.52,9.45
52.5119,30.11,17.98,29.64,14.61
52.5235,28.89,16.20,28.30,16.23
52.5351,30.07,10.14,29.70,17.75
52.5468,32.70,22.33,31.98,19.81
52.5584,37.23,33.50,34.67,19.91
52.5700,42.62,36.59,41.34,19.08
52.5816,45.21,35.33,44.73,17.56
52.5932,45.83,34.83,45.47,17.11
52.6048,46.10,36.43,45.59,18.20
52.6164,46.06,38.05,45.30,17.17
52.6280,45.76,39.28,44.64,14.67
52.6396,45.66,39.73,44.36,14.40
52.6512,45.46,39.40,44.20,18.17
52.6629,43.19,38.85,41.13,20.44
52.6745,38.64,35.91,35.17,20.16
52.6861,31.21,28.68,25.96,22.13
52.6977,26.94,16.12,19.02,25.09
52.7093,31.09,4.03,20.04,30.45
52.7209,34.11,4.53,24.16,33.36
52.7325,33.12,4.17,26.67,31.51
52.7441,31.45,20.41,29.13,25.97
52.7557,35.07,30.89,32.73,18.33
52.7673,37.12,34.64,33.42,14.17
52.7790,40.06,35.94,37.89,15.09
52.7906,44.56,37.23,43.66,17.98
52.8022,47.06,37.06,46.58,19.93
52.8138,47.40,35.13,47.11,21.90
52.8254,46.38,32.72,46.16,21.45
52.8370,43.92,29.33,43.73,19.42
52.8486,39.10,27.01,38.78,15.97
52.8602,33.67,24.46,33.06,12.80
52.8718,28.65,16.45,28.34,6.92
52.8834,21.80,1.64,21.74,-4.97
52.8951,13.89,-6.32,13.83,-12.39
52.9067,1.26,-10.59,-0.44,-16.83
52.9183,-0.28,-6.88,-9.07,-19.15
52.9299,28.47,21.76,27.39,6.23
52.9415,38.79,30.69,38.04,13.19
52.9531,43.04,32.62,42.60,15.30
52.9647,44.82,33.74,44.44,18.14
52.9763,45.90,35.99,45.40,21.64
52.9879,44.62,36.15,43.93,19.77
52.9995,37.73,31.88,36.40,12.97
53.0112,24.49,21.63,20.94,10.15
53.0228,22.58,5.19,18.44,20.26
53.0344,30.10,-6.27,15.21,29.94
53.0460,33.61,-7.89,9.98,33.58
53.0576,33.27,-10.92,4.61,33.26
53.0692,31.72,-8.89,3.07,31.71
53.0808,29.24,2.35,7.35,29.20
53.0924,22.33,5.01,9.84,21.97
53.1040,11.31,-3.72,6.02,9.46
53.1156,7.90,-9.28,6.00,2.81
53.1273,4.73,-9.77,3.52,-2.69
53.1389,6.27,-3.73,5.24,-4.06
53.1505,27.08,19.79,26.10,8.38
53.1621,37.42,30.74,36.34,12.75
53.1737,43.17,36.01,42.22,15.39
53.1853,46.26,38.28,45.49,17.91
53.1969,47.44,39.11,46.71,19.91
53.2085,47.74,39.27,47.04,19.71
53.2201,47.18,39.45,46.35,17.78
53.2317,46.01,39.98,44.73,15.31
53.2434,45.48,40.86,43.62,10.94
53.2550,43.97,40.66,41.24,3.75
53.2666,42.59,41.58,35.73,1.91
53.2782,43.72,43.26,33.77,5.06
53.2898,44.66,44.18,34.87,6.74
53.3014,44.76,44.29,34.91,6.71
53.3130,44.06,43.45,35.17,5.97
53.3246,43.17,42.28,35.83,3.17
53.3362,42.37,41.25,35.95,-0.16
53.3478,42.03,40.49,36.78,-1.78
53.3595,42.18,39.55,38.75,-0.72
53.3711,42.52,38.61,40.24,3.58
53.3827,42.62,37.90,40.82,7.77
53.3943,42.55,37.47,40.91,8.69
53.4059,43.77,37.91,42.44,10.98
53.4175,45.81,38.67,44.85,16.13
53.4291,46.49,39.11,45.59,19.10
53.4407,46.39,38.84,45.53,19.46
53.4523,46.76,37.20,46.24,16.89
53.4639,46.99,35.72,46.65,15.58
53.4756,46.12,35.39,45.74,15.13
53.4872,41.66,36.66,40.01,6.98
53.4988,37.27,36.79,27.46,-7.65
53.5104,35.67,35.35,24.23,-7.64
53.5220,40.77,36.75,38.57,9.22
53.5336,48.04,40.32,47.23,17.69
53.5452,50.29,41.06,49.74,20.70
53.5568,49.86,40.63,49.30,22.60
53.5684,48.36,39.51,47.73,23.89
53.5800,47.17,39.13,46.39,24.08
53.5917,46.13,39.11,45.13,23.39
53.6033,45.58,39.78,44.22,21.31
53.6149,45.54,40.00,44.10,19.38
53.6265,45.64,38.92,44.58,17.69
53.6381,45.07,37.14,44.30,15.55
53.6497,42.47,34.34,41.74,10.57
53.6613,40.84,33.03,40.05,6.51
53.6729,42.92,34.60,42.23,9.08
53.6845,45.45,36.12,44.91,12.55
53.6961,46.87,37.74,46.30,13.72
53.7078,46.69,38.47,45.95,15.44
53.7194,45.63,39.17,44.41,18.29
53.7310,45.13,40.46,43.16,18.58
53.7426,45.22,41.50,42.68,17.52
53.7542,45.30,41.94,42.52,15.63
53.7658,42.49,39.53,39.38,8.07
53.7774,35.85,35.13,27.70,-5.91
53.7890,34.76,34.68,17.70,-8.77
53.8006,34.27,34.22,14.91,-8.58
53.8122,34.04,33.99,15.04,-7.13
53.8239,40.33,36.76,37.81,3.77
53.8355,46.44,41.19,44.88,12.70
53.8471,48.33,42.67,46.91,17.28
53.8587,49.44,40.84,48.77,17.94
53.8703,47.90,37.79,47.43,18.09
53.8819,45.51,36.04,44.95,18.57
53.8935,45.18,34.93,44.70,17.50
53.9051,43.94,33.96,43.44,16.62
53.9167,42.59,33.11,42.03,15.67
53.9283,40.61,32.70,39.80,13.34
53.9400,36.09,30.08,34.81,6.16
53.9516,25.42,21.74,22.97,-6.27
53.9632,16.52,15.00,11.17,-10.96
53.9748,25.94,25.13,18.22,-5.43
53.9864,35.79,34.43,30.09,-4.41
53.9980,41.25,37.85,38.60,-5.23
54.0096,42.98,38.86,40.85,-3.63
54.0212,42.99,39.46,40.44,-3.19
54.0328,44.52,39.72,42.77,3.97
54.0444,47.14,40.56,46.05,13.24
54.0561,47.37,41.52,46.03,18.53
54.0677,46.69,41.30,45.17,20.49
54.0793,46.30,40.57,44.92,21.06
54.0909,45.22,40.42,43.45,18.94
54.1025,41.61,37.89,39.20,14.35
54.1141,31.42,28.33,28.47,4.33
54.1257,11.91,10.90,4.90,-9.11
54.1373,-1.01,-8.34,-3.55,-8.18
54.1489,23.04,10.66,21.87,14.95
54.1605,28.98,18.64,27.67,20.51
54.1722,28.76,22.33,27.00,17.89
54.1838,35.84,34.25,30.63,12.93
54.1954,40.26,38.39,35.69,10.44
54.2070,39.84,37.47,36.08,10.25
54.2186,37.70,35.65,33.43,8.30
54.2302,37.00,35.25,32.18,6.63
54.2418,38.23,36.26,33.83,8.10
54.2534,39.55,37.52,35.25,9.23
54.2650,40.64,38.23,36.92,8.28
54.2766,40.55,38.35,36.53,10.19
54.2883,38.61,36.37,34.13,25.37
54.2999,35.32,29.86,26.28,33.04
54.3115,35.25,16.14,11.78,35.18
54.3231,34.83,1.48,6.71,34.82
54.3347,33.49,-1.66,10.75,33.46
54.3463,31.35,26.68,20.90,28.90
54.3579,40.06,36.78,37.18,20.78
54.3695,45.17,39.77,43.64,18.92
54.3811,45.82,41.08,44.01,14.54
54.3927,42.11,38.57,39.56,5.82
54.4044,33.18,31.85,27.37,-8.92
54.4160,25.24,25.04,11.55,-12.25
54.4276,17.33,16.03,11.17,-2.93
54.4392,23.33,15.57,22.35,5.50
54.4508,27.40,18.16,26.70,4.53
54.4624,29.69,19.29,29.10,7.05
54.4740,30.76,15.41,30.45,8.86
54.4856,31.07,15.27,30.83,8.77
54.4972,31.88,26.01,30.44,9.40
54.5088,36.70,35.32,30.90,10.47
54.5205,40.86,39.59,34.84,12.47
54.5321,43.49,40.49,40.45,13.58
54.5437,45.77,39.92,44.46,14.70
54.5553,47.34,38.94,46.66,16.68
54.5669,47.72,37.16,47.32,16.32
54.5785,47.63,35.89,47.33,16.48
54.5901,47.61,35.81,47.31,14.92
54.6017,47.40,36.50,47.03,12.29
54.6133,46.27,37.56,45.63,12.99
54.6249,43.32,37.25,42.08,10.56
54.6366,39.19,36.44,35.90,1.34
54.6482,38.11,36.73,32.45,-9.49
54.6598,35.88,35.39,26.14,-7.06
54.6714,37.14,33.86,34.38,6.02
54.6830,44.93,36.99,44.15,12.27
54.6946,47.28,38.69,46.62,14.46
54.7062,47.56,38.13,47.03,13.24
54.7178,47.22,37.23,46.76,10.79
54.7294,46.35,37.55,45.74,7.62
54.7410,43.82,38.36,42.36,3.54
54.7527,43.46,39.13,41.44,8.28
54.7643,44.15,39.51,42.30,11.39
54.7759,44.49,39.42,42.84,11.81
54.7875,44.66,39.27,43.16,11.38
54.7991,44.74,38.75,43.46,10.92
54.8107,44.08,38.16,42.79,10.81
54.8223,43.55,36.99,42.46,10.77
54.8339,44.63,35.80,44.01,10.58
54.8455,45.95,36.30,45.44,12.62
54.8571,47.03,36.95,46.58,15.43
54.8688,47.51,37.11,47.09,17.83
54.8804,47.81,37.03,47.42,19.52
54.8920,47.90,36.99,47.53,20.75
54.9036,47.44,37.66,46.95,19.25
54.9152,46.34,38.03,45.64,17.65
54.9268,45.59,37.79,44.79,16.94
54.9384,44.71,37.19,43.86,16.22
54.9500,43.16,35.37,42.36,15.96
54.9616,39.07,32.27,38.04,12.17
54.9732,28.80,24.65,26.67,2.47
54.9849,13.40,11.40,9.01,-9.84
54.9965,5.39,4.18,-1.14,-12.04
55.0081,-0.14,-0.98,-8.70,-15.36
55.0197,-6.69,-12.48,-8.39,-21.04
55.0313,25.71,18.68,24.73,0.76
55.0429,39.76,30.88,39.15,10.91
55.0545,45.09,33.92,44.74,16.49
55.0661,45.24,32.62,44.98,17.64
55.0777,44.23,31.03,44.00,17.83
55.0893,43.26,31.07,42.97,18.00
55.1010,42.86,32.16,42.45,18.62
55.1126,42.50,32.90,41.99,15.51
55.1242,41.11,33.80,40.21,13.03
55.1358,39.27,34.36,37.57,7.57
55.1474,39.66,34.92,37.87,6.39
55.1590,40.78,35.22,39.36,7.19
55.1706,41.31,35.14,40.10,6.98
55.1822,41.29,34.47,40.27,6.13
55.1938,41.15,33.47,40.32,6.98
55.2054,42.67,32.56,42.19,9.76
55.2171,43.70,31.52,43.39,13.92
55.2287,43.56,30.38,43.30,15.57
55.2403,43.53,29.96,43.29,17.89
55.2519,43.63,30.00,43.39,18.62
55.2635,44.07,30.54,43.82,19.24
55.2751,44.98,31.03,44.75,19.42
55.2867,45.07,31.16,44.85,17.35
55.2983,43.27,31.76,42.92,14.51
55.3099,40.35,31.53,39.72,9.84
55.3215,34.09,27.53,33.00,1.95
55.3332,24.74,22.20,21.21,-11.73
55.3448,16.74,15.42,10.86,-13.60
55.3564,11.30,6.94,9.29,-14.29
55.3680,12.04,4.04,11.24,-9.96
55.3796,13.11,1.86,12.68,-6.06
55.3912,11.81,-2.48,11.40,-4.60
55.4028,11.31,-3.79,10.80,-3.71
55.4144,11.99,-8.34,11.58,-3.23
55.4260,12.42,-10.45,11.96,-2.66
55.4376,11.00,-10.17,10.23,-2.87
55.4493,11.34,-11.44,10.65,-3.42
55.4609,10.50,-14.61,9.99,-4.91
55.4725,8.77,-10.56,8.37,-8.19
55.4841,5.09,-11.24,4.66,-12.29
55.4957,-1.32,-12.22,-2.01,-17.17
55.5073,-4.31,-8.85,-6.68,-21.89
55.5189,-9.55,-11.93,-15.12,-27.69
55.5305,-12.87,-16.11,-18.00,-27.99
55.5421,-5.01,-7.09,-10.51,-21.94
55.5537,18.10,17.75,6.95,-13.68
55.5654,31.78,31.06,23.65,-0.33
55.5770,38.35,38.09,25.93,5.43
55.5886,41.55,41.47,24.07,5.83
55.6002,44.20,44.12,26.70,5.00
55.6118,46.29,46.19,30.14,5.28
55.6234,47.10,47.00,30.50,6.76
55.6350,47.64,47.33,35.98,6.08
55.6466,48.17,46.63,42.90,9.24
55.6582,47.57,45.46,43.40,12.37
55.6698,46.23,44.35,41.64,14.20
55.6815,45.15,43.73,39.53,14.98
55.6931,44.47,43.36,37.97,15.09
55.7047,43.93,43.09,36.34,12.70
55.7163,43.74,43.07,35.26,11.22
55.7279,43.72,43.12,34.75,11.69
55.7395,43.57,43.02,34.25,11.80
55.7511,43.26,42.61,34.69,9.03
55.7627,41.80,40.89,34.54,6.63
55.7743,36.54,34.79,31.74,2.26
55.7859,27.18,24.38,23.93,-2.78
55.7976,13.99,12.07,9.47,-10.98
55.8092,27.22,10.38,26.94,12.72
55.8208,35.92,28.91,34.85,17.50
55.8324,42.48,36.47,41.11,13.58
55.8440,46.04,38.49,45.13,10.87
55.8556,46.37,38.29,45.60,6.14
55.8672,42.95,37.78,41.36,-0.96
55.8788,41.12,40.39,32.99,-4.58
55.8904,43.41,42.96,33.39,-1.24
55.9020,44.15,43.66,34.42,-1.77
55.9137,44.08,43.53,34.87,-1.98
55.9253,43.41,42.37,36.72,-1.92
55.9369,42.78,40.56,38.79,-1.29
55.9485,41.80,39.07,38.49,-0.12
55.9601,41.60,37.85,39.18,5.55
55.9717,42.11,37.32,40.32,10.00
55.9833,41.21,37.27,38.92,10.69
55.9949,40.11,38.01,35.93,7.69
56.0065,40.86,39.49,35.15,3.56
56.0181,41.68,40.45,35.58,2.96
56.0298,41.12,39.65,35.72,1.01
56.0414,38.04,36.04,33.69,10.34
56.0530,32.39,28.79,27.32,26.41
56.0646,34.33,20.18,18.98,34.02
56.0762,34.41,7.48,8.66,34.39
56.0878,33.13,-2.95,5.07,33.12
56.0994,31.46,-6.29,6.41,31.44
56.1110,29.27,-1.98,8.47,29.22
56.1226,27.31,21.55,20.36,24.56
56.1342,34.14,31.92,29.93,16.71
56.1459,37.91,35.18,34.54,11.79
56.1575,38.58,35.23,35.81,10.21
56.1691,39.03,35.59,36.33,9.53
56.1807,39.66,35.30,37.60,10.56
56.1923,40.40,34.38,39.07,12.35
56.2039,41.92,33.83,41.13,13.62
56.2155,43.25,33.96,42.68,13.11
56.2271,42.63,35.34,41.71,12.18
56.2387,41.71,35.61,40.48,10.18
56.2503,36.40,32.05,34.41,2.13
56.2620,28.04,26.02,23.75,-10.85
56.2736,17.85,15.74,13.71,-15.11
56.2852,7.65,7.19,-2.49,-18.53
56.2968,1.20,0.65,-8.47,-20.14
56.3084,3.98,0.80,0.53,-9.40
56.3200,33.50,26.57,32.49,9.05
56.3316,42.68,36.53,41.45,15.80
56.3432,42.26,37.40,40.53,14.72
56.3548,40.77,36.11,38.94,9.96
56.3664,45.75,39.77,44.48,16.36
56.3780,47.10,42.46,45.25,18.13
56.3897,46.08,43.01,43.09,17.88
56.4013,44.57,42.31,40.52,18.87
56.4129,43.43,41.41,38.93,19.13
56.4245,42.78,39.95,39.43,18.04
56.4361,43.46,37.94,41.94,18.71
56.4477,45.50,36.07,44.93,18.92
56.4593,45.59,34.69,45.18,18.76
56.4709,43.63,33.69,43.12,16.86
56.4825,42.48,32.76,41.95,13.56
56.4941,42.32,32.13,41.86,10.20
56.5058,41.87,31.74,41.40,6.53
56.5174,40.50,30.60,40.02,0.46
56.5290,33.73,25.85,32.96,-7.03
56.5406,20.64,19.53,14.12,-7.96
56.5522,11.63,10.97,2.73,-11.24
56.5638,5.13,3.87,-1.25,-12.72
56.5754,7.90,-0.82,7.20,-12.69
56.5870,16.57,2.17,16.38,-9.58
56.5986,14.79,3.92,14.39,-10.48
56.6102,10.49,-0.08,9.91,-8.39
56.6219,10.52,-7.21,10.22,-5.02
56.6335,11.41,-11.19,11.07,-2.13
56.6451,12.23,-10.94,11.55,1.34
56.6567,13.46,-9.82,12.68,3.60
56.6683,14.12,-9.91,13.33,4.48
56.6799,14.75,-7.48,13.90,5.82
56.6915,15.66,-8.37,15.09,4.69
56.7031,15.01,-9.32,14.42,3.72
56.7147,13.03,-12.30,12.45,1.40
56.7263,10.05,-16.94,9.46,-1.64
56.7380,5.86,-19.11,5.41,-6.75
56.7496,1.57,-17.43,1.19,-11.49
56.7612,-2.93,-14.90,-3.70,-15.21
56.7728,-11.03,-18.71,-12.87,-23.65
56.7844,-19.42,-30.63,-21.06,-30.83
56.7960,-23.18,-39.41,-28.60,-27.69
56.8076,-0.33,-13.42,-0.85,-13.56
56.8192,21.04,11.01,20.45,4.19
56.8308,26.20,17.22,25.50,8.81
56.8424,29.16,16.49,28.83,10.82
56.8541,30.56,11.43,30.29,15.16
56.8657,31.30,22.48,30.34,17.47
56.8773,37.33,34.37,34.17,16.87
56.8889,42.59,38.10,40.67,15.42
56.9005,45.44,38.48,44.46,11.61
56.9121,46.90,38.49,46.22,11.22
56.9237,46.86,38.36,46.19,14.70
56.9353,46.63,38.96,45.81,15.80
56.9469,46.01,39.49,44.90,16.55
56.9585,45.27,39.71,43.83,17.52
56.9702,44.90,39.40,43.42,19.15
56.9818,42.91,37.92,41.21,19.33
56.9934,37.21,33.88,34.24,21.62
57.0050,30.72,26.18,22.29,27.29
57.0166,30.86,12.08,18.65,30.25
57.0282,32.15,0.98,20.64,31.58
57.0398,33.32,4.48,26.13,31.60
57.0514,32.15,14.51,28.91,28.09
57.0630,33.29,28.91,30.57,21.92
57.0746,38.18,35.28,34.86,19.27
57.0863,40.44,37.14,37.64,17.55
57.0979,41.98,37.26,40.17,16.90
57.1095,43.65,36.73,42.64,15.93
57.1211,45.35,35.95,44.81,16.39
57.1327,45.27,34.41,44.89,16.49
57.1443,42.25,31.47,41.86,14.16
57.1559,37.12,25.40,36.80,11.10
57.1675,32.10,13.02,32.02,9.47
57.1791,25.87,1.85,25.80,5.98
57.1907,16.51,-1.23,16.23,2.09
57.2024,7.43,-1.40,6.04,-2.13
57.2140,26.03,19.90,24.77,3.55
57.2256,36.72,29.17,35.86,11.39
57.2372,42.30,32.38,41.82,15.78
57.2488,44.92,34.58,44.47,19.37
57.2604,46.25,35.98,45.79,21.21
57.2720,46.95,36.87,46.48,21.80
57.2836,45.94,37.47,45.25,20.12
57.2952,40.59,34.61,39.31,13.80
57.3068,28.94,26.17,25.57,7.75
57.3185,20.62,12.42,18.84,13.01
57.3301,29.87,0.49,18.80,29.50
57.3417,38.77,-0.32,18.71,38.72
57.3533,41.38,-3.20,14.48,41.37
57.3649,40.48,-6.53,9.91,40.48
57.3765,37.71,-4.86,7.78,37.70
57.3881,34.49,-0.67,8.46,34.48
57.3997,30.56,14.93,15.62,30.29
57.4113,33.95,32.94,25.32,22.46
57.4229,41.81,39.18,38.36,10.98
57.4346,45.10,40.24,43.39,10.30
57.4462,46.83,43.13,44.40,9.10
57.4578,46.81,45.31,41.44,10.01
57.4694,44.98,43.62,39.26,13.89
57.4810,43.27,40.09,40.36,15.99
57.4926,42.05,37.31,40.20,14.81
57.5042,41.72,36.34,40.19,13.74
57.5158,41.80,36.05,40.41,14.21
57.5274,41.97,35.73,40.75,12.67
57.5390,42.18,35.86,41.00,13.01
57.5507,41.29,36.11,39.68,15.89
57.5623,38.15,34.44,35.62,19.66
57.5739,34.28,29.21,27.34,31.15
57.5855,36.66,18.00,17.09,36.55
57.5971,35.57,3.81,15.51,35.52
57.6087,34.09,-1.03,14.96,34.02
57.6203,32.78,-6.76,13.77,32.71
57.6319,28.27,-8.55,13.87,28.06
57.6435,22.41,-9.16,13.44,21.70
57.6551,15.68,-4.11,10.77,13.61
57.6668,14.04,-1.44,11.69,9.22
57.6784,14.62,1.68,12.92,7.59
57.6900,15.82,2.83,14.09,8.47
57.7016,24.08,21.03,20.59,9.87
57.7132,33.51,31.12,29.64,11.17
57.7248,37.38,35.07,33.40,14.57
57.7364,39.73,37.01,36.22,17.66
57.7480,41.59,38.21,38.68,19.12
57.7596,43.30,38.61,41.23,20.35
57.7712,44.67,39.18,43.03,18.99
57.7829,46.37,40.05,45.12,18.42
57.7945,47.94,41.00,46.93,17.50
57.8061,48.31,41.57,47.26,18.13
57.8177,49.35,40.76,48.68,19.51
57.8293,49.50,39.15,49.07,20.90
57.8409,48.65,38.00,48.25,20.52
57.8525,45.85,37.17,45.21,16.60
57.8641,40.02,38.03,35.66,6.10
57.8757,37.96,37.80,23.45,-7.67
57.8873,39.53,37.97,34.31,7.30
57.8990,47.43,40.38,46.47,16.64
57.9106,50.65,41.24,50.12,20.97
57.9222,50.07,40.47,49.55,23.89
57.9338,48.66,39.56,48.06,24.97
57.9454,47.77,38.67,47.17,23.77
57.9570,45.22,36.74,44.53,20.91
57.9686,38.64,32.42,37.43,14.76
57.9802,28.06,25.67,24.28,4.83
57.9918,17.17,15.75,11.36,-3.23
58.0034,21.05,2.29,20.76,7.14
58.0151,25.46,-1.36,25.18,12.61
58.0267,26.20,-3.85,25.73,15.89
58.0383,30.02,-4.59,29.67,18.67
58.0499,32.93,-2.50,32.77,18.39
58.0615,33.75,-2.13,33.65,16.96
58.0731,33.61,5.00,33.53,15.05
