 7.733 scale=1.12 cx= 552.0 cy= 560.0 top= 336.0 ncc=0.88
 7.767 scale=1.12 cx= 552.0 cy= 560.0 top= 336.0 ncc=0.88
 7.800 scale=1.10 cx= 552.0 cy= 560.0 top= 340.0 ncc=0.88
 7.833 scale=1.10 cx= 552.0 cy= 560.0 top= 340.0 ncc=0.87
 7.867 scale=1.10 cx= 552.0 cy= 564.0 top= 344.0 ncc=0.87
 7.900 scale=1.10 cx= 552.0 cy= 568.0 top= 348.0 ncc=0.87
 7.933 scale=1.10 cx= 552.0 cy= 572.0 top= 352.0 ncc=0.86
 7.967 scale=1.10 cx= 548.0 cy= 576.0 top= 356.0 ncc=0.87
 8.000 scale=1.08 cx= 540.0 cy= 576.0 top= 360.0 ncc=0.89
 8.033 scale=1.08 cx= 532.0 cy= 580.0 top= 364.0 ncc=0.89
 8.067 scale=1.08 cx= 528.0 cy= 580.0 top= 364.0 ncc=0.90
 8.100 scale=1.08 cx= 532.0 cy= 584.0 top= 368.0 ncc=0.90
 8.133 scale=1.06 cx= 536.0 cy= 584.0 top= 372.0 ncc=0.89
 8.167 scale=1.06 cx= 544.0 cy= 576.0 top= 364.0 ncc=0.88
 8.200 scale=1.06 cx= 540.0 cy= 572.0 top= 360.0 ncc=0.89
 8.233 scale=1.04 cx= 536.0 cy= 572.0 top= 364.0 ncc=0.89
 8.267 scale=1.04 cx= 536.0 cy= 576.0 top= 368.0 ncc=0.90
 8.300 scale=1.06 cx= 544.0 cy= 584.0 top= 372.0 ncc=0.90
 8.333 scale=1.04 cx= 548.0 cy= 588.0 top= 380.0 ncc=0.90
 8.367 scale=1.04 cx= 548.0 cy= 588.0 top= 380.0 ncc=0.90
 8.400 scale=1.04 cx= 548.0 cy= 588.0 top= 380.0 ncc=0.89
 8.433 scale=1.04 cx= 552.0 cy= 588.0 top= 380.0 ncc=0.89
 8.467 scale=1.04 cx= 556.0 cy= 588.0 top= 380.0 ncc=0.88
 8.500 scale=1.04 cx= 560.0 cy= 592.0 top= 384.0 ncc=0.87
 8.533 scale=1.04 cx= 568.0 cy= 596.0 top= 388.0 ncc=0.85
 8.567 scale=1.04 cx= 572.0 cy= 600.0 top= 392.0 ncc=0.83
 8.600 scale=1.04 cx= 580.0 cy= 600.0 top= 392.0 ncc=0.82
 8.633 scale=1.04 cx= 584.0 cy= 604.0 top= 396.0 ncc=0.80
 8.667 scale=1.04 cx= 584.0 cy= 604.0 top= 396.0 ncc=0.79
 8.700 scale=1.04 cx= 580.0 cy= 604.0 top= 396.0 ncc=0.79
 8.733 scale=1.04 cx= 576.0 cy= 604.0 top= 396.0 ncc=0.80
 8.767 scale=1.04 cx= 572.0 cy= 604.0 top= 396.0 ncc=0.81
 8.800 scale=1.04 cx= 568.0 cy= 604.0 top= 396.0 ncc=0.82
 8.833 scale=1.04 cx= 564.0 cy= 608.0 top= 400.0 ncc=0.83
 8.867 scale=1.04 cx= 560.0 cy= 612.0 top= 404.0 ncc=0.83
 8.900 scale=1.04 cx= 560.0 cy= 616.0 top= 408.0 ncc=0.84
 8.933 scale=1.04 cx= 556.0 cy= 616.0 top= 408.0 ncc=0.85
 8.967 scale=1.04 cx= 552.0 cy= 616.0 top= 408.0 ncc=0.85
 9.000 scale=1.02 cx= 548.0 cy= 616.0 top= 412.0 ncc=0.87
 9.033 scale=1.02 cx= 544.0 cy= 616.0 top= 412.0 ncc=0.88
 9.067 scale=1.02 cx= 544.0 cy= 616.0 top= 412.0 ncc=0.89
 9.100 scale=1.02 cx= 544.0 cy= 612.0 top= 408.0 ncc=0.89
 9.133 scale=1.02 cx= 544.0 cy= 612.0 top= 408.0 ncc=0.88
 9.167 scale=1.00 cx= 540.0 cy= 608.0 top= 408.0 ncc=0.90
 9.200 scale=1.00 cx= 540.0 cy= 608.0 top= 408.0 ncc=0.91
 9.233 scale=1.00 cx= 536.0 cy= 612.0 top= 412.0 ncc=0.89
 9.267 scale=1.00 cx= 536.0 cy= 612.0 top= 412.0 ncc=0.90
 9.300 scale=0.98 cx= 534.0 cy= 612.0 top= 416.0 ncc=0.91
 9.333 scale=0.98 cx= 530.0 cy= 620.0 top= 424.0 ncc=0.90
 9.367 scale=0.98 cx= 526.0 cy= 640.0 top= 444.0 ncc=0.90
 9.400 scale=0.96 cx= 518.0 cy= 660.0 top= 468.0 ncc=0.88
 9.433 scale=0.94 cx= 506.0 cy= 688.0 top= 500.0 ncc=0.88
 9.467 scale=0.92 cx= 494.0 cy= 720.0 top= 536.0 ncc=0.87
 9.500 scale=0.90 cx= 482.0 cy= 752.0 top= 572.0 ncc=0.86
 9.533 scale=0.88 cx= 470.0 cy= 784.0 top= 608.0 ncc=0.86
