frame,t,diff
2227,74.2333,0.02050
2228,74.2667,0.01976
2229,74.3000,0.02065
2230,74.3333,0.02178
2231,74.3667,0.02694
2232,74.4000,0.02318
2233,74.4333,0.02462
2234,74.4667,0.02537
2235,74.5000,0.02440
2236,74.5333,0.02480
2237,74.5667,0.02490
2238,74.6000,0.02428
2239,74.6333,0.02491
2240,74.6667,0.02281
2241,74.7000,0.02195
2242,74.7333,0.01847
2243,74.7667,0.01781
2244,74.8000,0.00573
2245,74.8333,0.00571
2246,74.8667,0.00646
2247,74.9000,0.01863
2248,74.9333,0.02440
2249,74.9667,0.02412
2250,75.0000,0.02215
2251,75.0333,0.02186
2252,75.0667,0.02263
2253,75.1000,0.02325
2254,75.1333,0.02397
2255,75.1667,0.02670
2256,75.2000,0.02435
2257,75.2333,0.02385
2258,75.2667,0.02758
2259,75.3000,0.02927
2260,75.3333,0.02424
2261,75.3667,0.02619
2262,75.4000,0.02365
2263,75.4333,0.02126
2264,75.4667,0.02164
2265,75.5000,0.01914
2266,75.5333,0.02014
2267,75.5667,0.01929
2268,75.6000,0.01926
2269,75.6333,0.01862
2270,75.6667,0.01682
2271,75.7000,0.01721
2272,75.7333,0.01645
2273,75.7667,0.01599
2274,75.8000,0.01682
2275,75.8333,0.00565
2276,75.8667,0.00559
2277,75.9000,0.00810
2278,75.9333,0.02993
2279,75.9667,0.03033
2280,76.0000,0.03064
2281,76.0333,0.03099
2282,76.0667,0.03212
2283,76.1000,0.03294
2284,76.1333,0.03115
2285,76.1667,0.03058
2286,76.2000,0.03402
2287,76.2333,0.03506
2288,76.2667,0.03275
2289,76.3000,0.03239
2290,76.3333,0.03187
2291,76.3667,0.03029
2292,76.4000,0.03112
2293,76.4333,0.03085
2294,76.4667,0.02996
2295,76.5000,0.03241
2296,76.5333,0.03137
2297,76.5667,0.02710
2298,76.6000,0.02134
2299,76.6333,0.02596
2300,76.6667,0.02506
2301,76.7000,0.02508
2302,76.7333,0.02365
2303,76.7667,0.02259
2304,76.8000,0.02360
2305,76.8333,0.02340
2306,76.8667,0.02347
2307,76.9000,0.02209
2308,76.9333,0.02215
2309,76.9667,0.01518
2310,77.0000,0.01321
2311,77.0333,0.01384
2312,77.0667,0.03081
2313,77.1000,0.03938
2314,77.1333,0.03811
2315,77.1667,0.04114
2316,77.2000,0.03623
2317,77.2333,0.03382
2318,77.2667,0.03251
2319,77.3000,0.03262
2320,77.3333,0.03116
2321,77.3667,0.03146
2322,77.4000,0.03106
2323,77.4333,0.03037
2324,77.4667,0.02923
2325,77.5000,0.02907
2326,77.5333,0.02801
2327,77.5667,0.02765
2328,77.6000,0.02589
2329,77.6333,0.02485
2330,77.6667,0.02235
2331,77.7000,0.02305
2332,77.7333,0.02233
2333,77.7667,0.02240
2334,77.8000,0.02193
2335,77.8333,0.01983
2336,77.8667,0.01851
2337,77.9000,0.01631
2338,77.9333,0.01570
2339,77.9667,0.01529
2340,78.0000,0.01342
2341,78.0333,0.01230
2342,78.0667,0.01292
2343,78.1000,0.01322
2344,78.1333,0.01371
2345,78.1667,0.01598
2346,78.2000,0.01795
2347,78.2333,0.01497
2348,78.2667,0.01458
2349,78.3000,0.01196
2350,78.3333,0.01101
2351,78.3667,0.01172
2352,78.4000,0.01144
2353,78.4333,0.00898
2354,78.4667,0.00910
2355,78.5000,0.00925
2356,78.5333,0.00979
2357,78.5667,0.00904
2358,78.6000,0.01078
2359,78.6333,0.00865
2360,78.6667,0.00705
2361,78.7000,0.00660
2362,78.7333,0.00693
2363,78.7667,0.00548
2364,78.8000,0.00686
2365,78.8333,0.00733
2366,78.8667,0.00656
2367,78.9000,0.00684
2368,78.9333,0.00671
2369,78.9667,0.00908
2370,79.0000,0.00704
2371,79.0333,0.00448
2372,79.0667,0.00569
2373,79.1000,0.00601
2374,79.1333,0.00843
2375,79.1667,0.00342
2376,79.2000,0.00215
2377,79.2333,0.00343
2378,79.2667,0.00347
2379,79.3000,0.00206
2380,79.3333,0.00226
2381,79.3667,0.00258
2382,79.4000,0.00181
2383,79.4333,0.00231
2384,79.4667,0.00417
2385,79.5000,0.00535
2386,79.5333,0.00579
2387,79.5667,0.00502
2388,79.6000,0.00353
2389,79.6333,0.00288
2390,79.6667,0.00294
2391,79.7000,0.00279
2392,79.7333,0.00258
2393,79.7667,0.00287
2394,79.8000,0.00280
2395,79.8333,0.00259
2396,79.8667,0.00192
2397,79.9000,0.00176
2398,79.9333,0.00168
2399,79.9667,0.02652
2400,80.0000,0.03346
2401,80.0333,0.03263
2402,80.0667,0.03258
2403,80.1000,0.03165
2404,80.1333,0.03100
2405,80.1667,0.03074
2406,80.2000,0.03196
2407,80.2333,0.03304
2408,80.2667,0.03455
2409,80.3000,0.03433
2410,80.3333,0.56731
2411,80.3667,0.01276
2412,80.4000,0.00973
2413,80.4333,0.00778
2414,80.4667,0.01071
2415,80.5000,0.01340
2416,80.5333,0.01488
2417,80.5667,0.01578
2418,80.6000,0.01296
2419,80.6333,0.01151
2420,80.6667,0.01311
2421,80.7000,0.01147
2422,80.7333,0.01027
2423,80.7667,0.00717
2424,80.8000,0.00498
2425,80.8333,0.00877
2426,80.8667,0.01166
2427,80.9000,0.01402
2428,80.9333,0.01354
2429,80.9667,0.01112
2430,81.0000,0.00933
2431,81.0333,0.00701
2432,81.0667,0.00916
2433,81.1000,0.00959
2434,81.1333,0.00826
2435,81.1667,0.00809
2436,81.2000,0.00627
2437,81.2333,0.00791
2438,81.2667,0.00678
2439,81.3000,0.00807
2440,81.3333,0.00699
2441,81.3667,0.00444
2442,81.4000,0.00550
2443,81.4333,0.00872
2444,81.4667,0.00885
2445,81.5000,0.00844
2446,81.5333,0.00653
2447,81.5667,0.00471
2448,81.6000,0.00788
2449,81.6333,0.01062
2450,81.6667,0.00926
2451,81.7000,0.00842
2452,81.7333,0.00789
2453,81.7667,0.00813
2454,81.8000,0.00697
2455,81.8333,0.00772
2456,81.8667,0.01123
2457,81.9000,0.01068
2458,81.9333,0.00693
2459,81.9667,0.01075
2460,82.0000,0.01325
2461,82.0333,0.01360
2462,82.0667,0.01189
2463,82.1000,0.00762
2464,82.1333,0.00460
2465,82.1667,0.00416
2466,82.2000,0.00368
2467,82.2333,0.00315
2468,82.2667,0.00381
2469,82.3000,0.00503
2470,82.3333,0.00427
2471,82.3667,0.00522
2472,82.4000,0.00758
2473,82.4333,0.00952
2474,82.4667,0.01022
2475,82.5000,0.01131
2476,82.5333,0.01049
2477,82.5667,0.01202
2478,82.6000,0.00772
2479,82.6333,0.01114
2480,82.6667,0.01839
2481,82.7000,0.02074
2482,82.7333,0.02123
2483,82.7667,0.01827
2484,82.8000,0.01659
2485,82.8333,0.01592
2486,82.8667,0.01330
2487,82.9000,0.01033
2488,82.9333,0.00784
2489,82.9667,0.00846
2490,83.0000,0.01095
2491,83.0333,0.01153
2492,83.0667,0.00718
2493,83.1000,0.01106
2494,83.1333,0.01341
2495,83.1667,0.01449
2496,83.2000,0.01379
2497,83.2333,0.01390
2498,83.2667,0.01350
2499,83.3000,0.00896
2500,83.3333,0.00340
2501,83.3667,0.00895
2502,83.4000,0.00850
2503,83.4333,0.00859
2504,83.4667,0.00787
2505,83.5000,0.00690
2506,83.5333,0.00640
2507,83.5667,0.00662
2508,83.6000,0.00622
2509,83.6333,0.00643
2510,83.6667,0.00891
2511,83.7000,0.01089
2512,83.7333,0.01278
2513,83.7667,0.00942
2514,83.8000,0.00937
2515,83.8333,0.01108
2516,83.8667,0.01314
2517,83.9000,0.01725
2518,83.9333,0.02083
2519,83.9667,0.02090
2520,84.0000,0.01710
2521,84.0333,0.01098
2522,84.0667,0.01020
2523,84.1000,0.01026
2524,84.1333,0.00982
2525,84.1667,0.00854
2526,84.2000,0.00877
2527,84.2333,0.01247
2528,84.2667,0.01382
2529,84.3000,0.01415
2530,84.3333,0.01266
2531,84.3667,0.00754
2532,84.4000,0.00575
2533,84.4333,0.00953
2534,84.4667,0.01043
2535,84.5000,0.01157
2536,84.5333,0.00922
2537,84.5667,0.01191
2538,84.6000,0.01497
2539,84.6333,0.01889
2540,84.6667,0.01731
2541,84.7000,0.01326
2542,84.7333,0.01481
2543,84.7667,0.01392
2544,84.8000,0.01118
2545,84.8333,0.00998
2546,84.8667,0.00999
2547,84.9000,0.00964
2548,84.9333,0.00975
2549,84.9667,0.00894
2550,85.0000,0.01009
2551,85.0333,0.01174
2552,85.0667,0.01116
2553,85.1000,0.01225
2554,85.1333,0.01028
2555,85.1667,0.00969
2556,85.2000,0.00944
